timestamp_actual,operation,operationCount
2015-11-20 17:20:00.000,target_clicked,1
2015-11-20 17:20:00.000,scroll_down,9
2015-11-20 20:06:40.000,target_clicked,4
2015-11-20 20:06:40.000,scroll_down,438
2015-11-20 20:06:40.000,select,1
2015-11-20 20:06:40.000,scroll_up,108
2015-11-20 22:53:20.000,target_clicked,14
2015-11-20 22:53:20.000,scroll_down,2034
2015-11-20 22:53:20.000,scroll_up,498
2015-11-20 22:53:20.000,select,5
2015-11-21 01:40:00.000,scroll_down,651
2015-11-21 01:40:00.000,target_clicked,7
2015-11-21 01:40:00.000,scroll_up,394
2015-11-21 04:26:40.000,scroll_down,41
2015-11-21 04:26:40.000,scroll_up,27
2015-11-21 18:20:00.000,scroll_down,545
2015-11-21 18:20:00.000,scroll_up,38
2015-11-21 21:06:40.000,select,2
2015-11-21 21:06:40.000,scroll_up,100
2015-11-21 21:06:40.000,target_clicked,5
2015-11-21 21:06:40.000,scroll_down,312
2015-11-22 02:40:00.000,scroll_down,459
2015-11-22 02:40:00.000,scroll_up,33
2015-11-22 05:26:40.000,scroll_up,45
2015-11-22 05:26:40.000,scroll_down,326
2015-11-23 03:40:00.000,scroll_down,262
2015-11-23 06:26:40.000,scroll_up,405
2015-11-23 06:26:40.000,scroll_down,467
